USAF,STATION NAME,CTRY,STATE,LAT,LON
267050,BAGRATIONOVSK,RS,,+54.400,+020.633
267060,ZELEZNODOROZNY,RS,,+54.383,+021.317
267110,CHERNYAHOVSK,RS,,+54.633,+021.800
267130,KYBARTAI,LH,,+54.633,+022.783
267140,MARIJAMPOLE,LH,,+54.533,+023.350
267280,LAZDIJAI,LH,,+54.233,+023.517
267290,ALYTUS,LH,,+54.417,+024.067
267291,MERKINE,LH,,+54.117,+024.333
267300,VILNIUS INTL,LH,,+54.634,+025.286
267301,VILNIUS(ACC),LH,,+54.633,+025.317
267320,VILNIUS,LH,,+54.633,+025.283
267360,OSMJANY,BO,,+54.450,+025.950
267370,VARENA,LH,,+54.250,+024.550
267450,VILEYKA,BO,,+54.483,+026.900
267460,STARINKI,BO,,+54.500,+027.317
267480,MOLODECNO,BO,,+54.317,+026.883
267490,RADOSKOVICI,BO,,+54.200,+027.283
267590,BORISOV,BO,,+54.267,+028.500
267630,ORSHA,BO,,+54.500,+030.417
267640,SLAVNOYE,BO,,+54.300,+029.433
267740,GORKI,BO,,+54.300,+030.933
267810,SMOLENSK,BO,,+54.750,+032.067
267840,POCHINOK,RS,,+54.417,+032.433
267840,POCHINOK,RS,,+54.417,+032.433
267950,SPAS-DEMENSK,RS,,+54.417,+034.017
268250,GRODNO,BO,,+53.600,+024.050
268320,LIDA,BO,,+53.850,+025.317
268340,SCUCIN,BO,,+53.650,+024.800
268360,NOVOGRUDOK,BO,,+53.600,+025.850
268460,STOLBTSY,BO,,+53.617,+027.083
268500,MINSK 1,BO,,+53.864,+027.540
268530,BEREZINO,BO,,+53.833,+028.983
268550,MARIYNA GORKA,BO,,+53.450,+028.133
268630,MOGILEV,BO,,+53.950,+030.067
268640,KLICHEV,BO,,+53.500,+029.333
268660,BYHOV,BO,,+53.517,+030.250
268780,SLAVGOROD,BO,,+53.450,+031.017
268820,ROSLAVL',RS,,+53.933,+032.833
268870,KOSTUCKOVICHI,BO,,+53.350,+032.067
268940,ZUKOVKA,RS,,+53.533,+033.750
268980,BRYANSK,RS,,+53.214,+034.176
269230,VOLKOVYSK,BO,,+53.167,+024.450
269290,PRUZANY,BO,,+52.600,+024.467
269380,IVACEVICI,BO,,+52.717,+025.350
269390,BEREZOVKA,BO,,+53.017,+025.750
269410,BARANOVICHI,BO,,+53.117,+026.000
269470,GANEVICI,BO,,+52.750,+026.483
269500,URECH'YE,BO,,+52.950,+027.883
269510,SLUTSK,BO,,+53.033,+027.550
269520,MLYNOK,BO,,+53.083,+028.167
269610,BOBRUISK,BO,,+53.217,+029.183
269660,ZHLOBIN,BO,,+52.900,+030.033
269740,CECERSK,BO,,+52.917,+030.900
269760,KRASNAJA GORA,RS,,+53.017,+031.600
269860,POCHEP,RS,,+52.933,+033.450
269870,KLINCY,RS,,+52.767,+032.283
269970,TRUBCHEVSK,RS,,+52.583,+033.767
270030,BORISOVO-SUDSKOYE,RS,,+59.900,+036.017
270080,BABAEVO,RS,,+59.400,+035.900
270200,YARSHEVO,RS,,+59.950,+038.600
270210,KIRILLOV,RS,,+59.850,+035.383
270211,KIRILLOV,RS,,+59.900,+038.450
270260,KOROBOVO,RS,,+59.600,+039.333
270370,VOLOGDA,RS,,+59.233,+039.867
270380,VOLOGDA,RS,,+59.317,+039.917
270440,CUCKOVO,RS,,+59.583,+041.250
270441,BIRYAKOVO,RS,,+59.583,+041.500
270510,TOTMA,RS,,+59.967,+042.767
270660,NIKOL'SK,RS,,+59.533,+045.467
270710,LUBOZINO,RS,,+59.817,+045.533
270711,KICHMENGSKIY GOROD.,RS,,+60.000,+045.817
270830,OPARINO,RS,,+59.850,+048.283
270950,LETKA,RS,,+59.600,+049.433
270970,MURASI,RS,,+59.383,+048.983
271060,USTYUZHNA,RS,,+58.850,+036.433
271080,OHONY,RS,,+58.567,+035.633
271130,CHEREPOVEC,RS,,+59.267,+038.017
271430,SOLIGALIC,RS,,+59.083,+042.283
271640,KOLOGRIV,RS,,+58.817,+044.317
271740,PISCUG,RS,,+58.883,+045.717
271760,VOHMA,RS,,+58.933,+046.767
271850,DAROVSKOJ,RS,,+58.783,+047.983
271851,DAROVSKOYE,RS,,+58.783,+047.950
271960,KIROV,RS,,+58.650,+049.617
271990,KIROV,RS,,+58.567,+049.567
272080,MAKSATIKHA,RS,,+57.800,+035.883
272120,KES'MA,RS,,+58.400,+037.067
272131,BREYTOVO,RS,,+58.300,+037.883
272150,KRASNYY KHOLM,RS,,+58.033,+037.100
272170,BEZECK,RS,,+57.800,+036.700
272230,POSHEHON'E,RS,,+58.483,+039.133
272250,RYBINSK,RS,,+58.100,+038.683
272255,TUNOSHNA,RS,,+57.561,+040.157
272420,BUJ,RS,,+58.483,+041.533
272430,GALIC,RS,,+58.383,+042.367
272520,NIKOLO-POLOMA,RS,,+58.350,+043.383
272590,MAKARYEV,RS,,+57.883,+043.800
272710,SAR'JA,RS,,+58.367,+045.533
272770,VETLUGA,RS,,+57.850,+045.767
272810,SABALINO,RS,,+58.300,+047.117
272830,KOTEL'NIC,RS,,+58.300,+048.350
272960,KUMENY,RS,,+58.100,+049.917
273050,RAMESHKL,RS,,+57.350,+036.050
273160,KASIN,RS,,+57.350,+037.583
273210,UGLIC,RS,,+57.500,+038.300
273290,ROSTOV,RS,,+57.200,+039.417
273310,JAROSLAVL',RS,,+57.633,+039.750
273330,KOSTROMA,RS,,+57.733,+040.783
273460,KINESHMA,RS,,+57.417,+042.183
273470,IVANOVO,RS,,+56.950,+040.967
273490,LUKH,RS,,+57.017,+042.267
273550,JUR'EVEC,RS,,+57.333,+043.117
273690,KRASNYE BAKI,RS,,+57.133,+045.167
273700,ARYA,RS,,+57.500,+045.967
273730,SAKUN'JA,RS,,+57.667,+046.633
273910,SOVETSK,RS,,+57.583,+048.967
273911,SOVETSK,RS,,+57.600,+048.967
273930,NOLINSK,RS,,+57.550,+049.950
274010,MEDNOYE,RS,,+56.933,+035.483
274015,TVER,RS,,+56.825,+035.758
274020,TVER',RS,,+56.883,+035.867
274120,SAVELOVO,RS,,+56.867,+037.383
274170,KLIN,RS,,+56.350,+036.750
274190,DMITROV,RS,,+56.333,+037.517
274280,ALEKSANDROV,RS,,+56.400,+038.750
274410,SHUYA,RS,,+56.850,+041.400
274530,GORODEC,RS,,+56.683,+043.433
274550,PUREKH,RS,,+56.650,+043.050
274551,PUREKH,RS,,+56.650,+043.050
274590,STRIGINO,RS,,+56.230,+043.784
274620,SEMENOV,RS,,+56.733,+044.517
274631,VOSKRESENSKOJE,RS,,+56.850,+045.450
274790,KOZ'MODEM'JANSK,RS,,+56.333,+046.583
274800,SANCURSK,RS,,+56.983,+047.317
274850,JOSHKAR-OLA,RS,,+56.633,+047.767
274910,NOVYJ TOR'JAL,RS,,+57.000,+048.733
274931,NARTAS,RS,,+56.783,+049.617
274980,MORKI,RS,,+56.467,+049.000
274981,MORKI,RS,,+56.417,+049.000
275020,VOLOKOLAMSK,RS,,+56.017,+035.933
275070,GAGARIN,RS,,+55.517,+035.033
275090,MOZAJSK,RS,,+55.517,+036.000
275110,NOVO-JERUSALIM,RS,,+55.900,+036.817
275155,SHEREMETYEVO,RS,,+55.973,+037.415
275185,VNUKOVO,RS,,+55.592,+037.261
275195,RYZAN/DYAGILEVO,RS,,+55.650,+039.567
275230,PAVLOVSKIJ POSAD,RS,,+55.767,+038.683
275243,MOSCOW/MONINO,RS,,+55.833,+038.167
275280,KUROVSKOYE SOUTH,RS,,+55.533,+038.950
275320,VLADIMIR,RS,,+56.117,+040.350
275390,GUS'-HRUSTAL'NYJ,RS,,+55.600,+040.650
275490,MUROM,RS,,+55.600,+042.033
275530,GOR'KIJ,RS,,+56.217,+043.817
275550,PAVLOVO,RS,,+55.967,+043.083
275551,PAVLOVO,RS,,+55.967,+043.083
275630,LYSKOVO,RS,,+56.050,+045.067
275740,KURMYS,RS,,+55.833,+046.067
275770,SERGAC,RS,,+55.533,+045.500
275781,SUMERLJA,RS,,+55.500,+046.433
275810,CEBOKSARY,RS,,+56.083,+047.333
275870,KANAS,RS,,+55.517,+047.467
275930,ARSK,RS,,+56.083,+049.867
275931,ARSK,RS,,+56.117,+049.883
275950,KAZAN,RS,,+55.606,+049.279
276040,IZNOSKI,RS,,+54.983,+035.317
276060,MALOJAROSLAVEC,RS,,+55.017,+036.483
276070,BEGISHEVO,RS,,+55.565,+052.093
276110,NARO-FOMINSK,RS,,+55.383,+036.700
276120,MOSKVA (DOLGOPRUDNYJ),RS,,+55.750,+037.950
276125,MOSCOW/DOMODEDOVO,RS,,+55.450,+037.783
276180,SERPUHOV,RS,,+54.933,+037.467
276230,YEGORYEVSK,RS,,+55.383,+039.033
276250,KOLOMNA,RS,,+55.133,+038.733
276270,KASIRA,RS,,+54.833,+038.150
276430,VYKSA,RS,,+55.333,+042.117
276480,ELAT'MA,RS,,+54.950,+041.767
276530,ARZAMAS,RS,,+55.367,+043.783
276650,LUKOJANOV,RS,,+55.033,+044.500
276750,PORETSKOE,RS,,+55.183,+046.333
276790,ALATYR',RS,,+54.817,+046.583
276830,BOLSHIYE KAYBITSY,RS,,+55.417,+048.250
276930,LAISEVO,RS,,+55.433,+049.533
276970,TETYUSHI,RS,,+54.933,+048.783
277030,KALUGA,RS,,+54.550,+036.367
277070,SUHINICHI,RS,,+54.100,+035.350
277190,TULA,RS,,+54.233,+037.617
277290,MIHAJLOV,RS,,+54.233,+039.033
277300,RYAZAN',RS,,+54.633,+039.700
277310,RJAZAN',RS,,+54.617,+039.717
277360,SILOVO,RS,,+54.300,+040.883
277450,SASOVO,RS,,+54.350,+041.967
277520,TEMNIKOV,RS,,+54.633,+043.233
277560,KRASNOSLOBODSK,RS,,+54.433,+043.767
277580,TORBEEVO,RS,,+54.083,+043.250
277600,SARANSK,RS,,+54.133,+045.233
277620,POCHINKI,RS,,+54.700,+044.867
277760,SURSKOE,RS,,+54.483,+046.700
277820,STARYYE ALGASHI,RS,,+54.700,+047.533
277821,STARYYE ALGASHI,RS,,+54.700,+047.533
277850,ULYANOVSK,KZ,,+54.320,+048.330
277860,ULYANOVSK,RS,,+54.317,+048.333
277870,ANNENKOVO,RS,,+54.100,+047.333
277990,DIMITROVGRAD,RS,,+54.233,+049.600
278150,CERN',RS,,+53.450,+036.883
278170,MCENSK,RS,,+53.383,+036.533
278210,UZLOVAJA,RS,,+54.000,+038.133
278230,PAVELETS,RS,,+53.783,+039.250
278240,MALEVKA,RS,,+53.600,+038.250
278350,RJAZSK,RS,,+53.717,+040.117
278480,MORSANSK,RS,,+53.450,+041.800
278530,NAROVCAT,RS,,+53.867,+043.683
278570,ZAMETCHINO,RS,,+53.483,+042.633
278580,PACELMA,RS,,+53.333,+043.317
278610,INSAR,RS,,+53.867,+044.367
278720,INZA,RS,,+53.850,+046.417
278880,BEZVODOVKA,RS,,+53.500,+047.950
278900,SENGILEJ,RS,,+53.967,+048.767
278940,NOVODEVIC'E,RS,,+53.600,+048.833
279060,OREL,RS,,+52.933,+036.000
279210,EFREMOV,RS,,+53.150,+038.117
279231,LEV TOLSTOJ,RS,,+53.217,+039.467
279280,ELEC,RS,,+52.633,+038.517
279300,LIPECK,RS,,+52.700,+039.517
279350,MICURINSK,RS,,+52.883,+040.483
279381,PETROVKA,RS,,+52.633,+040.267
279440,TAMBOV,RS,,+52.733,+041.467
279470,TAMBOV,RS,,+52.800,+041.333
279550,BELINSKIY,RS,,+52.967,+043.400
279570,KIRSANOV,RS,,+52.667,+042.717
279620,PENZA,RS,,+53.133,+045.017
279621,VOSTOCHNY,RS,,+54.401,+048.803
279622,CHEBOKSARY,RS,,+56.090,+047.347
279720,RADISHCHEVO,RS,,+53.050,+046.433
279730,KUZNECK,RS,,+53.100,+046.600
279810,KANADEY,RS,,+53.150,+047.517
279830,SYZRAN',RS,,+53.183,+048.400
279870,KADYSHEVKA,RS,,+52.683,+047.167
279950,SAMARA (BEZENCHUK),RS,,+52.983,+049.433
279980,APPROXIMATE LOCALE,RS,,+52.633,+049.217
280070,NAGORSKOYE,RS,,+59.317,+050.817
280071,NAGORSK,RS,,+59.350,+050.817
280090,KIRS,RS,,+59.350,+052.250
280130,KOSA,RS,,+59.950,+055.017
280160,KOCEVO,RS,,+59.633,+054.300
280260,SOLIKAMSK,RS,,+59.650,+056.800
280280,BEREZNIKI,RS,,+59.550,+056.833
280330,KARPINSK,RS,,+59.750,+060.017
280350,SOSNOVKA,RS,,+59.550,+058.917
280360,KYTLYM,RS,,+59.500,+059.200
280380,RASTES-IN-SVERDLOV,RS,,+59.433,+058.750
280440,SEROV,RS,,+59.600,+060.533
280490,GARI,RS,,+59.433,+062.333
280640,LEUSI,RS,,+59.617,+065.717
280660,KONDINSKOJE,RS,,+59.667,+067.417
280760,DEM'JANSKOE,RS,,+59.600,+069.283
280870,LIMKOYEVSKIYE,RS,,+59.533,+070.417
280970,TAUROVO,RS,,+59.583,+073.283
280980,TAYLAKOVY,RS,,+59.250,+073.967
281140,AFANASYEVO,RS,,+58.850,+053.250
281141,AFANASJEVO,RS,,+58.900,+053.267
281160,KUDYMKAR,RS,,+58.983,+054.650
281280,CERMOZ,RS,,+58.767,+056.200
281310,KIZEL,RS,,+59.033,+057.567
281340,GUBAKHA,RS,,+58.867,+057.783
281350,SREDNJAJA US'VA,RS,,+58.983,+058.917
281380,BISER,RS,,+58.517,+058.850
281430,SOSVA,RS,,+59.167,+061.833
281440,VERHOTUR'E,RS,,+58.867,+060.783
281550,NOSOVA-IN-SVERDLOV,RS,,+58.967,+063.767
281580,TABORY,RS,,+58.517,+064.550
281650,KUMINSKAYA,RS,,+58.717,+066.083
281720,UVAT,RS,,+59.150,+068.917
282020,FALENKI,RS,,+58.350,+051.567
282120,SEVERNY KOMMUNAR,RS,,+58.383,+054.033
282130,SIVA-IN-PERM,RS,,+58.400,+054.383
282140,GLAZOV,RS,,+58.133,+052.583
282160,VERESCAGINO,RS,,+58.083,+054.683
282240,PERM',RS,,+58.017,+056.300
282250,BOLSHOYE SAVINO,RS,,+57.915,+056.021
282330,KUSVA,RS,,+58.300,+059.750
282340,LYS'VA,RS,,+58.117,+057.783
282380,KYN,RS,,+57.833,+058.650
282400,NIZHNYJ TAGIL,RS,,+57.883,+060.067
282440,VERHNJAJA SALDA,RS,,+58.050,+060.567
282480,ALAPAEVSK,RS,,+57.867,+061.700
282550,TURINSK,RS,,+58.050,+063.683
282570,IRBIT,RS,,+57.817,+063.050
282571,VOLKOVO-IN-SVERDLOV,RS,,+57.817,+063.050
282640,TAVDA BELYJAR,RS,,+58.050,+065.350
282750,TOBOL'SK,RS,,+58.150,+068.250
282780,VAGAY RIVER,RS,,+57.917,+069.033
283020,UNI,RS,,+57.750,+051.500
283070,URZUM,RS,,+57.117,+050.000
283090,BOLSHOY KIYAIK,RS,,+57.050,+052.650
283120,DEBESSI-IN-UDMURT,RS,,+57.650,+053.817
283131,BOLSHAYA SOSNOVA,RS,,+57.667,+054.650
283190,NOZOVKA,RS,,+57.083,+054.750
283210,OHANSK,RS,,+57.717,+055.383
283240,OSA,RS,,+57.283,+055.433
283260,KUNGUR,RS,,+57.417,+056.933
283330,VISIM,RS,,+57.650,+059.500
283340,SAMARY,RS,,+57.350,+058.217
283390,KUZINO-IN-SVERDLOV,RS,,+57.017,+059.433
283440,NEVJANSK,RS,,+57.533,+060.217
283450,LIPOVSKOYE,RS,,+57.450,+061.150
283460,ARTEMOVSIJ,RS,,+57.367,+061.917
283510,IRBIT,RS,,+57.683,+063.050
283520,KRASNO-POLYANSKOYE,RS,,+57.533,+063.650
283590,TUGULYM,RS,,+57.067,+064.667
283620,NIZHNAYA TRADVA,RS,,+57.667,+066.167
283621,NIZNJAJA TAVDA,RS,,+57.667,+066.200
283660,JARKOVO,RS,,+57.417,+067.083
283670,TYUMEN',RS,,+57.117,+065.433
283820,UST'-ISIM,RS,,+57.683,+071.183
283830,TEVRIZ,RS,,+57.517,+072.400
283960,VASISS-IN-OM,RS,,+57.367,+074.750
284020,KILMEZ-IN-KIROV,RS,,+56.950,+051.067
284040,SAVALS,RS,,+56.533,+050.633
284041,SAVALI-IN-KIROV,RS,,+56.533,+050.633
284090,MOZGA,RS,,+56.433,+052.200
284110,IZHEVSK,RS,,+56.833,+053.450
284130,DUBROVA,RS,,+57.000,+054.550
284140,AGRIZ-IN-TATAR,RS,,+56.550,+053.033
284180,SARAPUL,RS,,+56.467,+053.733
284190,JANAUL,RS,,+56.267,+054.900
284210,BARDA,RS,,+56.917,+055.600
284230,NIZHNYAYA IRGA,RS,,+56.867,+057.433
284260,CHAD-IN-PERM,RS,,+56.517,+057.267
284280,CERNUSKA,RS,,+56.500,+056.133
284290,OKTJABRSKI,RS,,+56.517,+057.200
284300,REVDA,RS,,+56.817,+059.950
284320,BISERT,RS,,+56.867,+059.067
284330,DRUZININO,RS,,+56.800,+059.533
284340,KRASNOUFIMSK,RS,,+56.650,+057.783
284370,SYZGI,RS,,+56.500,+057.833
284380,ARTI,RS,,+56.433,+058.550
284400,KOLTSOVO,RS,,+56.743,+060.803
284430,BOGDANOVICH,RS,,+56.783,+062.067
284440,SVERDLOVSKY/KOLTSOV,RS,,+56.733,+060.817
284450,EKATERINBURG (VERHNEE DUBROVO),RS,,+56.733,+061.067
284480,SYSERT,RS,,+56.517,+060.833
284490,KAMENSK-URALSKIJ,RS,,+56.433,+061.867
284510,KAMYSLOV,RS,,+56.850,+062.717
284550,BUTKA,RS,,+56.717,+063.767
284560,SATROVO,RS,,+56.517,+064.650
284570,KATAJSK,RS,,+56.300,+062.600
284650,JALTUROVOSK,RS,,+56.683,+066.350
284690,VAGAJ,RS,,+56.483,+067.300
284780,GOLYSMANOVO,RS,,+56.383,+068.383
284810,VIKULOVO,RS,,+56.817,+070.617
284910,BOL'SIE UKI,RS,,+56.933,+072.667
284930,TARA,RS,,+56.900,+074.383
284935,YEMELYANOVO,RS,,+56.173,+092.493
284980,KOLOSOVKA,RS,,+56.450,+073.650
285020,VJATSKIE POLJANY,RS,,+56.233,+051.033
285060,ELABUGA,RS,,+55.767,+052.067
285091,NABEREZNYJE CELNY,RS,,+55.700,+052.317
285170,MENZELINSK,RS,,+55.717,+053.067
285220,ASKINO,RS,,+56.083,+056.583
285260,KARAIDELSKI,RS,,+55.817,+057.083
285330,NTAZEPETROVSK,RS,,+56.050,+059.583
285350,KARLJHANOVO,RS,,+55.950,+058.667
285370,DUVAN,RS,,+55.700,+057.900
285410,VERHNIJ UFALEJ,RS,,+56.083,+060.300
285450,BOLSHAY KUYASH,RS,,+55.833,+061.100
285460,TAKHTALYM,RS,,+55.933,+061.767
285480,ARGAJAS,RS,,+55.517,+060.917
285490,BRODOKALMAK,RS,,+55.583,+062.067
285520,SADRINSK,RS,,+56.067,+063.650
285610,TEBENJAKSKOE,RS,,+56.167,+065.450
285660,MOKROUSOVO,RS,,+55.817,+066.783
285730,ISHIM,RS,,+56.100,+069.433
285740,BERDYUZHYE,RS,,+55.800,+068.317
285810,KAMJSENKA,RS,,+56.150,+070.650
285860,TJUKALINSK,RS,,+55.867,+072.200
285870,SLADKOV,RS,,+55.533,+070.317
285880,NAZYVOEVSK,RS,,+55.567,+071.367
285930,BOL'SHERECH'E,RS,,+56.100,+074.633
285980,SARGATSKOE,RS,,+55.600,+073.483
286010,CISTOPOL',RS,,+55.317,+050.617
286110,MUSLJUMOVO,RS,,+55.317,+053.200
286120,MUSLJUMOVO,RS,,+55.317,+053.183
286130,DYURTYULI,RS,,+55.483,+054.867
286150,BAKALY,RS,,+55.183,+053.800
286210,BIRSK,RS,,+55.417,+055.533
286220,STARONADEZDINO,RS,,+55.317,+056.417
286240,KUSHNARENKOVO,RS,,+55.100,+055.350
286241,KUSNARENKOVO,RS,,+55.100,+055.367
286250,BLAGOVESHCHENSK,RS,,+55.017,+055.983
286290,ULU-TELJAK,RS,,+54.900,+056.950
286300,ZLATOUST,RS,,+55.200,+059.667
286330,TAGANAJ GORA (MTN),RS,,+55.367,+059.917
286341,SIM,RS,,+55.000,+057.700
286360,BERDYAUSH,RS,,+55.150,+059.117
286370,KROPACEVO,RS,,+55.000,+057.983
286381,VYAZOVAYA,RS,,+54.917,+058.350
286420,BALANDINO,RS,,+55.306,+061.503
286450,CHELYABINSK-GOROD,RS,,+55.150,+061.300
286470,MEDVEDEVSKAJA,RS,,+54.967,+060.767
286550,SUMIHA,RS,,+55.233,+063.317
286590,KURTAMYS,RS,,+54.917,+064.433
286610,KURGAN,RS,,+55.467,+065.400
286620,LEBJAZJE,RS,,+55.267,+066.500
286630,MORSHIKHA,RS,,+55.367,+067.083
286660,MAKUSINO,RS,,+55.250,+067.300
286680,POLOVINNOE,RS,,+54.767,+066.000
286730,ILINSKOYE-IN-TYUMEN,RS,,+55.450,+069.317
286740,PETUHOVO,RS,,+55.100,+067.967
286760,PETROPAVLOVSK,KZ,,+54.830,+069.150
286790,PETROPAVLOVSK,KZ,,+54.833,+069.150
286870,BULAJEVO,KZ,,+54.900,+070.450
286880,ISIL'KUL',KZ,,+54.900,+071.250
286960,KALACINSK,RS,,+55.033,+074.583
286980,OMSK,RS,,+54.967,+073.311
287040,CULPANOVO,RS,,+54.500,+050.417
287050,CELNO-VERSINY,RS,,+54.417,+051.100
287100,RAEVSKY,RS,,+54.083,+054.917
287110,BUGUL'MA,RS,,+54.617,+052.800
287120,TUIMAZY,RS,,+54.583,+053.733
287130,BUZDYAK,RS,,+54.567,+054.517
287190,AKSAKOVO,RS,,+54.017,+054.133
287220,UFA,RS,,+54.558,+055.874
287260,ARHANGELSKOJE,RS,,+54.400,+056.800
287300,TIRJANSKI,RS,,+54.200,+058.567
287360,UCALY,RS,,+54.333,+059.517
287410,MIRNII,RS,,+54.550,+060.300
287450,JUZNO-URALSK,RS,,+54.450,+061.250
287470,PETROPAVLOVSKIJ ZER,RS,,+54.017,+060.117
287480,TROIZK,RS,,+54.083,+061.617
287520,POLOVINNOJE,RS,,+54.700,+063.833
287540,OKTJABRSKI,RS,,+54.400,+062.733
287550,UST-UJSKOJE,RS,,+54.267,+063.950
287560,ZVERINOGOLOVSKOE,KZ,,+54.467,+064.867
287640,PRESNOGORKOVKA,KZ,,+54.483,+065.767
287660,BLAGOVESHCHENKA,KZ,,+54.367,+066.967
287670,FEDOROVKA,KZ,,+54.217,+065.500
287750,YAVLENKA,KZ,,+54.333,+068.467
287751,YAVLENKA,KZ,,+54.333,+068.450
287850,VOZVISHEN SOVKHOZ,KZ,,+54.433,+070.917
287854,ABAKAN,RS,,+53.740,+091.385
287860,POLTAVKA,KZ,,+54.367,+071.750
287910,SERBAKUL',RS,,+54.633,+072.433
287970,ODESSKOE,RS,,+54.200,+072.967
287980,PAVLOGRADKA,RS,,+54.200,+073.550
287990,CERLAK,RS,,+54.167,+074.800
288010,KRASNOE POSELENIE,RS,,+53.967,+050.367
288020,SERGIYEVSK,RS,,+53.933,+051.167
288021,SERNOVODSK,RS,,+53.900,+051.150
288060,BUGURUSLAN,RS,,+53.617,+052.450
288070,SAMARA (SNYSLJAEVKA),RS,,+53.250,+050.450
288080,KROTOVKA,RS,,+53.283,+051.167
288150,ABDULINO,RS,,+53.700,+053.650
288230,TUKAN,RS,,+53.833,+057.517
288250,STERLITAMAK,RS,,+53.583,+056.000
288270,STERLIBASEVO,RS,,+53.467,+055.267
288290,VERKHNIY AVZYAN,RS,,+53.517,+054.067
288310,BELORECK,RS,,+53.967,+058.350
288330,VERHNEURAL'SK,RS,,+53.883,+059.200
288360,FERSHAMPENUAZ,RS,,+53.517,+059.800
288380,MAGNITOGORSK,RS,,+53.350,+059.083
288430,KOMSOMOLEC,KZ,,+53.750,+062.033
288440,BORODINOVSKIY,RS,,+53.533,+060.767
288540,FYODOROV SOVKHOZ,KZ,,+53.750,+063.167
288630,MARYEVKA,KZ,,+53.767,+067.383
288670,SARYKOL,KZ,,+53.317,+065.550
288730,KRASNOARMEJSK,KZ,,+53.833,+069.783
288770,VOLODARSKOE,KZ,,+53.317,+068.100
288790,KOKSHETAY,KZ,,+53.283,+069.383
288840,CHKALOVO,KZ,,+53.617,+070.417
288841,CHKALOVO,KZ,,+53.633,+070.417
288860,KZIL-TUS SOVKHOZ,KZ,,+53.633,+072.367
288950,RUSSKAJA POLIANA,RS,,+53.783,+073.883
289000,KURUMOCH,RS,,+53.505,+050.164
289010,BEZYMYANKA,RS,,+53.233,+050.167
289011,KUYBISHEV (OBSERVA),RS,,+53.233,+050.167
289060,BUZULUK,RS,,+52.783,+052.283
289061,BUZULUK,RS,,+52.783,+052.217
289080,AVANGARD ZERNOSOVHOZ,RS,,+52.617,+051.283
289090,BUZULUK,RS,,+52.817,+052.217
289120,ROMANOVKA,RS,,+53.033,+054.067
289160,SARLYK,RS,,+52.933,+054.750
289211,NOVO-MIKHAYLOVKA,RS,,+53.033,+055.150
289250,MELEUZ,RS,,+52.917,+055.917
289270,JERMOLAJEVO,RS,,+52.717,+055.800
289331,MAGNITO SOVKHOZ,RS,,+53.217,+059.583
289371,BAJMAK,RS,,+52.600,+058.317
289380,KIZILSKOJE,RS,,+52.733,+058.900
289390,KALININSK,RS,,+52.500,+059.700
289410,KARTALY,RS,,+53.050,+060.667
289480,GEORGIYEVKA,KZ,,+52.717,+061.167
289510,KOSTANAI,KZ,,+53.233,+063.617
289520,KOSTANAY,KZ,,+53.217,+063.617
289570,TOBOL,KZ,,+52.683,+062.600
289660,RUZAEVKA,KZ,,+52.817,+066.967
289670,KARASUL,KZ,,+52.667,+065.500
289760,DOROGOVKA,KZ,,+52.850,+069.417
289780,BALKASINO,KZ,,+52.533,+068.750
289840,SUCINSK,KZ,,+52.950,+070.217
289860,ZOLOTAJA NIVA,KZ,,+52.967,+071.933
289930,GOLUBOVKA,KZ,,+53.150,+074.200
290160,MURASOVA,RS,,+59.517,+079.517
290230,NAPAS,RS,,+59.850,+081.950
290370,BEREZOVKA,RS,,+59.383,+082.833
290590,ALEKSANDROVSKIJ SHLYUZ,RS,,+59.433,+089.283
290680,NAZIMOVO,RS,,+59.500,+091.017
290750,CHIRIMBA-IN-KRASNOY,RS,,+59.717,+093.433
291030,KATYLGA,RS,,+59.067,+076.733
291110,SREDNY VASJUGAN,RS,,+59.217,+078.233
291220,KARGASOK,RS,,+59.050,+080.833
291280,PARABEL',RS,,+58.700,+081.500
291490,STEPANOVKA,RS,,+58.633,+086.733
291980,KLIMINO-IN-KRASNOY,RS,,+58.633,+098.733
292020,GRABTSOVY,RS,,+58.350,+076.383
292030,NOVYJ VASYUGAN,RS,,+58.583,+076.517
292090,MAJSK,RS,,+57.800,+077.217
292240,STARICA,RS,,+58.133,+080.583
292310,KOLPASEVO,RS,,+58.317,+082.950
292330,RYBINSK TOMSKAYA,RS,,+58.383,+084.750
292410,PALOCKA,RS,,+58.383,+084.600
292470,BATURINO,RS,,+57.750,+085.200
292530,LOSINOBORSKOE,RS,,+58.450,+089.467
292630,JENISEJSK,RS,,+58.450,+092.150
292650,MAKOVSKOYE,RS,,+59.200,+090.900
292740,STRELKA,RS,,+58.083,+093.000
292760,MOTYGINO,RS,,+58.183,+094.750
292820,BOGUCANY,RS,,+58.383,+097.450
292890,GONDA,RS,,+57.850,+097.400
293130,PUDINO,RS,,+57.533,+079.367
293280,BAKCHAR,RS,,+57.000,+082.067
293320,MOLCHANOVO,RS,,+57.583,+083.783
293350,ZHUKOVA,RS,,+57.383,+083.917
293480,PERVOMAJSKOE,RS,,+57.067,+086.217
293540,TEGULDET,RS,,+57.300,+088.183
293541,TEGULDET,RS,,+57.333,+088.333
293550,TUTALO-CULYM RIVER,RS,,+57.450,+088.467
293560,CHINDAT-IN-KRASNOY,RS,,+57.367,+089.317
293630,PIROVSKOE,RS,,+57.633,+092.267
